State,Year,Crime Count_aggravated_assault,Crime Count_burglary,Crime Count_homicide,Crime Count_larceny,Crime Count_motor_vehicle_theft,Crime Count_robbery,Crime Rate_aggravated_assault,Crime Rate_burglary,Crime Rate_homicide,Crime Rate_larceny,Crime Rate_motor_vehicle_theft,Crime Rate_robbery,State Abbr,Population,Violent Crime,Property Crime,Rape Legacy,Rape Revised,Location,Age,Average household size,Black/white,GDP per capita,Gini coefficient,Hispanic/white,Labor force participation,Log of GDP per capita,"Number of corruption convictions per 1,000,000 people",People with less than 9 years of education/people with college degree or above,Poverty rate,Unemployment rate
Florida,2014,61610,121379,982,426197,36198,21621,309.511373425,609.774078802,4.933292789,2141.094283715,181.848607292,108.617844584,FL,19905569,91345,583774,5038,7132.0,south,41.6,2.66,0.2913513,40431.72387,0.48339999,0.4331494,60.0,10.60737,3.21716,0.1919364,12.0,6.3
Florida,2015,63895,109268,1041,420341,40661,21137,315.610132994,539.730620738,5.142032216,2076.279504077,200.845506185,104.406469694,FL,20244914,93625,570270,5396,7552.0,south,41.8,2.66,0.2937005,41236.9509,0.48719999,0.4442872,59.0,10.62709,4.09446,0.1832823,11.3,5.5
Georgia,2005,23977,84463,564,249594,44477,14041,262.544329061,924.856390103,6.175710122,2733.014525073,487.016062212,153.746712447,GA,9132553,40725,378534,2143,,south,34.3,2.66,0.485176,50507.64551,0.458,0.1187262,68.0,10.82988,3.58506,0.2207164,11.6,5.3
Georgia,2006,26469,85140,605,234445,43127,15511,282.669444414,909.232554968,6.460954848,2503.700098068,460.56462765,165.646067185,GA,9363941,44754,362712,2169,,south,34.6,2.69,0.504342,48118.88507,0.461,0.1265486,68.1,10.78143,0.982982,0.2401437,11.1,4.7
Georgia,2007,26708,90294,720,238436,42518,17291,279.818748527,946.006967181,7.543413919,2498.08533487,445.459545824,181.157180649,GA,9544750,46917,371248,2198,,south,34.8,2.72,0.5098577,47466.99944,0.46399999,0.1310073,68.1,10.76779,0.855616,0.2276706,10.7,4.5
Georgia,2008,26571,100564,640,247709,39644,17808,274.331016802,1038.268201183,6.607649345,2557.459705728,409.302579131,183.857843032,GA,9685744,47353,387917,2334,,south,35.0,2.71,0.5178079,45780.33907,0.46700001,0.1372927,67.8,10.73161,2.47787,0.2190951,11.1,6.2
Georgia,2009,24553,98606,566,229216,33163,14631,249.79624509,1003.19344045,5.758346219,2331.987786202,337.392289167,148.852232392,GA,9829211,42073,360985,2323,,south,34.6,2.75,0.522704,43366.82384,0.46900001,0.1447696,65.6,10.67745,2.54344,0.2237733,12.7,9.9
Georgia,2010,24034,96947,555,226161,30341,12372,247.46305069,998.202562006,5.714487523,2328.638221149,312.402280976,127.386738085,GA,9712157,39068,353449,2107,,south,35.4,2.72,0.5492585,44583.98532,0.46799999,0.1581159,64.1,10.70513,3.80949,0.2132865,13.7,10.5
Georgia,2011,21881,96014,549,231543,29678,12266,222.991991814,978.490612955,5.594927266,2359.683504442,302.45218834,125.004331228,GA,9812460,36762,357235,2066,,south,35.5,2.74,0.5553544,44817.3222,0.477,0.1617342,64.3,10.71035,4.58472,0.2121653,14.7,10.2
Georgia,2012,22447,86992,583,223875,28606,12502,226.379602499,877.320549765,5.87959675,2257.795407379,288.493558564,126.083565307,GA,9915646,37675,339473,2143,,south,35.7,2.73,0.5610135,44771.63184,0.48089999,0.165618,64.0,10.70933,4.23389,0.1977297,15.0,9.2
Georgia,2013,21361,83459,563,229190,27159,12704,213.722011706,835.027637985,5.63295223,2293.101814661,271.732414959,127.106616578,GA,9994759,37519,339808,2022,2891.0,south,35.9,2.74,0.5675555,45112.7414,0.48370001,0.1663449,62.9,10.71692,2.70212,0.1964106,14.5,8.2
Georgia,2014,22415,78029,607,233359,27758,12786,221.993730497,772.783796429,6.011608049,2311.141421148,274.909746649,126.630017316,GA,10097132,38955,339146,2209,3147.0,south,36.1,2.74,0.577908,45958.77142,0.48010001,0.1684455,61.9,10.7355,4.65469,0.1847503,14.1,7.1
Georgia,2015,22467,68149,622,220715,27149,12545,220.277706586,668.166885928,6.098399141,2164.000267467,266.182376646,122.99745534,GA,10199398,38891,316013,2343,3257.0,south,36.4,2.72,0.5832751,46916.27926,0.48010001,0.1732889,61.5,10.75612,3.32848,0.1660486,13.0,6.0
Hawaii,2005,1885,9792,24,42188,9135,1001,148.0430825,769.038654559,1.884898663,3313.337700015,717.439553656,78.615981742,HI,1273278,3253,61115,343,,west,38.5,2.88,0.0840098,55377.02082,0.454,0.3469758,65.9,10.92192,33.8462,0.1985184,7.7,2.9
Hawaii,2006,2090,8724,21,37784,7739,1144,162.582905613,678.647496923,1.633608143,2939.250002723,602.023495953,88.992748336,HI,1285498,3608,54247,353,,west,37.2,2.88,0.0849054,54766.83013,0.43799999,0.3155702,66.4,10.91084,3.84615,0.1780634,7.1,2.6
Hawaii,2007,2021,9089,24,37494,6283,1122,157.473811505,708.2035986,1.870050211,2921.485941898,489.563561448,87.424847357,HI,1283388,3544,52866,377,,west,38.1,2.84,0.0862657,55471.79653,0.42199999,0.3333449,65.9,10.92363,0.769231,0.1662059,5.4,2.8
Hawaii,2008,2036,9404,26,31424,5116,1085,158.050237619,730.012001261,2.01832327,2439.376555467,397.143917317,84.226182621,HI,1288198,3510,45944,363,,west,38.3,2.87,0.0959653,55650.7036,0.428,0.351491,65.6,10.92685,1.55256,0.1616143,6.0,4.3
Hawaii,2009,2112,9244,23,33415,4857,1030,163.06638933,713.724291179,1.775817687,2579.954261113,375.006369781,79.525748584,HI,1295178,3550,47516,385,,west,37.9,2.82,0.0908961,53347.90569,0.42500001,0.3596704,64.3,10.88459,0.772095,0.1550777,7.5,7.2
Hawaii,2010,2136,8706,25,31681,5280,1065,156.671867058,638.569885115,1.833706309,2323.745983266,387.278772502,78.115888772,HI,1363359,3603,45667,377,,west,38.7,2.96,0.0658638,52071.86174,0.433,0.3917221,62.8,10.86038,0.0,0.1628444,7.4,6.9
Hawaii,2011,2098,8165,20,31240,4469,994,152.235385802,592.469935688,1.451242953,2266.841493068,324.280237917,72.126774779,HI,1378129,3465,43874,353,,west,38.5,2.97,0.0834821,52429.25416,0.43009999,0.4015724,62.5,10.86722,2.18212,0.1502594,8.6,6.8
Hawaii,2012,1953,7653,21,31901,3865,1125,140.494500356,550.5398931,1.510693552,2294.887381393,278.039551396,80.930011726,HI,1390090,3378,43419,279,,west,38.3,3.01,0.0807899,52849.31341,0.42570001,0.4155511,60.7,10.8752,1.43646,0.1432205,8.6,6.0
Hawaii,2013,2111,7777,32,32928,4561,934,149.823951534,551.956831397,2.27113522,2336.998141218,323.707741803,66.288759229,HI,1408987,3585,45266,366,508.0,west,38.1,3.02,0.0939063,52902.18916,0.44,0.4278056,60.7,10.8762,0.0,0.1251291,7.1,4.9
Hawaii,2014,1842,7470,20,33003,5549,952,129.69483692,525.961146469,1.408195841,2323.734366386,390.703935978,67.030122013,HI,1420257,3362,46022,388,548.0,west,38.1,3.05,0.0944734,52484.33379,0.4325,0.4403719,61.6,10.86827,2.81777,0.1304364,7.8,4.4
Hawaii,2015,1878,6810,19,33140,5439,1085,131.181619485,475.690537111,1.327183584,2314.887577073,379.923763781,75.789167807,HI,1431603,4201,45389,382,538.0,west,37.7,3.11,0.0908901,53801.68148,0.4346,0.4559377,62.0,10.89306,3.49259,0.1291907,6.9,3.6
Idaho,2005,2792,8066,35,27606,2884,266,195.331220044,564.305738134,2.448636354,1931.344434285,201.767635604,18.609636294,ID,1429367,3670,38556,577,,west,34.6,2.62,0.0042658,39685.8508,0.40600002,0.1045295,69.3,10.58875,0.700162,0.1950355,10.3,4.0
Idaho,2006,2726,7545,35,25154,2436,294,185.889196128,514.502562284,2.386691806,1715.281305725,166.113749731,20.048211174,ID,1466465,3666,35135,611,,west,34.3,2.61,0.0048252,39270.9367,0.421,0.1097585,68.8,10.57824,0.680888,0.1912854,9.3,3.5
Idaho,2007,2942,7131,49,24727,2266,243,196.21155634,475.589601721,3.267969497,1649.124117482,151.12691593,16.206460976,ID,1499402,3841,34124,607,,west,34.3,2.61,0.0065606,39150.9513,0.43599999,0.1149941,67.8,10.57518,0.664408,0.1586999,8.9,3.1
Idaho,2008,2839,6748,23,23532,1660,239,186.308583189,442.835617949,1.509368585,1544.280936806,108.937037018,15.684308342,ID,1523816,3680,31940,579,,west,34.4,2.63,0.0061399,39180.71733,0.419,0.1202297,66.6,10.57594,0.656247,0.2076496,9.4,5.1
Idaho,2009,2952,6682,24,23066,1472,254,190.96895396,432.267801612,1.552593122,1492.171372641,95.22571146,16.431610537,ID,1545801,3805,31220,575,,west,34.2,2.71,0.007845,36930.75678,0.421,0.1266257,65.8,10.5168,0.646914,0.1895662,9.9,8.8
Idaho,2010,2696,6513,22,23594,1329,213,171.599297818,414.549787347,1.400291006,1501.74845427,84.590306676,13.557362921,ID,1571102,3464,31436,533,,west,34.7,2.67,0.006719,36849.22993,0.433,0.1343079,65.3,10.51459,0.0,0.1725495,11.6,9.0
Idaho,2011,2535,6915,35,24629,1331,188,160.063747676,436.623595733,2.209953124,1555.112442415,84.04136022,11.87060535,ID,1583744,3202,32875,444,,west,35.0,2.68,0.0063427,36465.06653,0.43200001,0.13736,64.9,10.50411,1.89276,0.1785359,11.6,8.3
Idaho,2012,2580,7240,30,23203,1382,243,161.695673701,453.75065023,1.880182252,1454.195626696,86.613729091,15.229476244,ID,1595590,3348,31825,495,,west,35.2,2.69,0.0065811,36199.4788,0.43020001,0.1391188,64.5,10.4968,3.76004,0.160679,11.7,7.2
Idaho,2013,2548,6693,29,21999,1538,220,157.981899044,414.981495409,1.79806714,1363.988931347,95.359560726,13.640509337,ID,1612843,3471,30230,516,674.0,west,35.7,2.69,0.0067844,37112.53269,0.43759999,0.1418855,63.8,10.52171,2.48118,0.1638679,10.4,6.1
Idaho,2014,2559,6466,32,22297,1677,203,156.532334724,395.520936429,1.957418801,1363.892718769,102.580979027,12.417375517,ID,1634806,3439,30440,463,645.0,west,35.9,2.71,0.008392,37545.16923,0.45410001,0.1455423,63.6,10.5333,0.611821,0.1550845,10.2,4.8
Idaho,2015,2667,6124,32,20916,1872,191,161.359802714,370.516472373,1.936075623,1265.467429158,113.260423952,11.555951375,ID,1652828,3593,28912,508,703.0,west,35.8,2.72,0.0064578,38193.85814,0.45249999,0.1461851,63.9,10.55043,1.81277,0.1434752,10.9,4.2
Illinois,2005,42158,77635,770,277662,39373,23255,330.251389162,608.166103649,6.031917303,2175.10937942,308.434649307,182.171736206,IL,12765427,70496,394670,4313,,midwest,35.6,2.65,0.2193027,55134.99988,0.45800003,0.2210173,66.6,10.91754,5.8684,0.2134968,9.2,5.7
Illinois,2006,40858,77259,780,272578,37641,23782,318.407851639,602.082143272,6.078567827,2124.210078421,293.33765587,185.33397444,IL,12831970,69498,387478,4078,,midwest,35.7,2.65,0.224897,54901.72238,0.46200001,0.2259557,67.5,10.9133,3.00538,0.2277605,9.1,4.5
Illinois,2007,40573,75524,752,267911,33887,23100,315.680595007,587.618890822,5.850979899,2084.49717519,263.659781702,179.730898496,IL,12852548,68528,377322,4103,,midwest,35.9,2.63,0.2238645,55452.93933,0.46599999,0.229858,68.4,10.92329,3.46569,0.2132294,8.8,5.0
Illinois,2008,38818,78968,790,266815,32572,24054,300.878273431,612.080877332,6.123289093,2068.082758655,252.465534602,186.442526382,IL,12901563,67780,378355,4118,,midwest,36.0,2.63,0.2261215,54212.67412,0.46700001,0.2365763,67.8,10.90067,4.34056,0.2155311,9.0,6.3
Illinois,2009,36588,77850,773,248821,26676,22923,283.399232356,603.0018104,5.98741682,1927.289832568,206.623972951,177.554405906,IL,12910409,64185,353347,3901,,midwest,36.2,2.64,0.2257408,52900.60212,0.46900001,0.2367598,67.0,10.87617,4.4925,0.1985657,9.9,10.2
Illinois,2010,32976,77472,704,242681,28911,20386,256.782832554,603.27145814,5.482020685,1889.747531144,225.128835273,158.744991037,IL,12841980,57132,349064,3066,,midwest,36.6,2.64,0.2284121,54111.39115,0.465,0.2494286,66.9,10.8988,4.04885,0.1815062,10.1,10.4
Illinois,2011,30495,77719,781,237362,29387,20217,237.135210695,604.358466633,6.073211987,1845.774319754,228.519181396,157.211429894,IL,12859752,54523,344468,3030,,midwest,36.8,2.65,0.2298534,54941.81527,0.4718,0.2556694,66.2,10.91403,3.18589,0.1818626,11.0,9.7
Illinois,2012,29725,71100,770,235314,26292,19480,230.995931674,552.525172145,5.98374659,1828.648500116,204.317747202,151.381017629,IL,12868192,53556,332706,3581,,midwest,37.0,2.64,0.2289977,55975.53504,0.4716,0.2594625,65.9,10.93267,3.41741,0.1774172,10.9,9.0
Illinois,2013,28161,59093,722,216059,20896,17733,218.462328068,458.421020295,5.601001416,1676.103552431,162.103221026,137.565869949,IL,12890552,51956,296048,3895,5340.0,midwest,37.2,2.63,0.2271166,56249.92575,0.4824,0.2624128,65.3,10.93756,5.35626,0.171631,10.8,9.0
Illinois,2014,27485,50759,690,201003,17885,15271,213.35659646,394.024649072,5.356232547,1560.317116912,138.835100153,118.54351772,IL,12882189,47775,269647,3182,4329.0,midwest,37.5,2.64,0.2295308,57001.90686,0.4765,0.2687234,64.8,10.95084,2.48436,0.1592786,10.5,7.1
Illinois,2015,29019,46846,754,192424,17692,15056,226.021448477,364.871317941,5.872710023,1498.740521785,137.798389553,117.267270694,IL,12839047,49755,256962,3602,4926.0,midwest,37.7,2.62,0.232074,57676.78316,0.4817,0.27326,64.7,10.96261,1.47745,0.1600002,9.8,6.0
Indiana,2005,11281,43756,356,151278,21744,6809,180.034564211,698.306213243,5.681438247,2414.260154653,347.014587731,108.665486013,IN,6266019,20302,216778,1856,,midwest,36.1,2.49,0.100483,46852.98502,0.43500003,0.0540867,67.4,10.75477,2.22979,0.2066559,9.0,5.5
Indiana,2006,10956,45538,361,150655,21590,7175,173.53235596,721.277512386,5.717887961,2386.228284697,341.964545927,113.645003104,IN,6313520,20303,217783,1811,,midwest,36.3,2.52,0.1039117,46134.20833,0.43200001,0.0565854,67.5,10.73931,1.4212,0.2123694,9.0,5.0
Indiana,2007,11377,46485,350,147999,19403,7845,179.298373959,732.59074567,5.515903216,2332.423314368,305.785914558,123.63503065,IN,6345289,21310,213887,1738,,midwest,36.5,2.5,0.103022,47188.24057,0.42899999,0.0591288,66.3,10.7619,3.76199,0.1897064,8.7,4.6
Indiana,2008,11912,48805,322,147334,17500,7580,186.802392175,765.353488086,5.04956097,2310.472099451,274.432661439,118.868547069,IN,6376792,21525,213639,1711,,midwest,36.8,2.49,0.1033701,46773.40261,0.43700001,0.0620664,66.3,10.75307,2.19546,0.191592,9.6,5.9
Indiana,2009,12175,48880,312,137190,13837,7347,189.549833546,761.001713655,4.857457747,2135.880218828,215.425137313,114.383788671,IN,6423113,21455,199907,1621,,midwest,36.8,2.52,0.1067741,43199.31856,0.43399999,0.0657208,65.1,10.67358,2.80238,0.1950112,10.7,10.3
Indiana,2010,12396,48570,268,137204,13500,6559,190.983237046,748.310408463,4.129034167,2113.880611134,207.992392717,101.053489173,IN,6490622,20983,199274,1760,,midwest,36.9,2.55,0.1109765,45470.54351,0.44,0.0736416,64.0,10.72482,1.84882,0.183702,11.0,10.4
Indiana,2011,12578,50571,306,140630,14815,6977,193.022078454,776.062929679,4.695878201,2158.108991333,227.351096541,107.069092175,IN,6516353,21619,206016,1758,,midwest,37.1,2.57,0.1112469,45492.82954,0.4461,0.0754386,63.6,10.72531,0.92068,0.1815156,11.7,9.1
Indiana,2012,13975,47689,307,136668,13637,6601,213.75750981,729.436986428,4.695782148,2090.433728136,208.587560735,100.966964025,IN,6537782,22544,197994,1661,,midwest,37.3,2.56,0.1130919,45516.0368,0.44170001,0.0773078,63.0,10.72582,4.89496,0.1713147,11.3,8.3
Indiana,2013,13915,42754,357,130534,14184,7114,211.773060245,650.675200697,5.433200324,1986.603280344,215.866984298,108.268311217,IN,6570713,23627,187472,1623,2241.0,midwest,37.3,2.55,0.113969,46252.4632,0.45539999,0.0794219,63.0,10.74187,3.50028,0.1722369,11.9,7.7
Indiana,2014,14681,36909,333,124144,13856,6894,222.510867127,559.406961024,5.047075727,1881.574081372,210.006850685,104.488108301,IN,6597880,24105,174909,1608,2197.0,midwest,37.4,2.56,0.1157763,47455.60873,0.44549999,0.0803713,63.3,10.76755,2.57699,0.1566502,10.9,6.0
Indiana,2015,15536,34404,370,123940,13534,7081,234.939438371,520.266248566,5.595236367,1874.252960334,204.664672948,107.080726256,IN,6612768,25373,171878,1757,2386.0,midwest,37.5,2.56,0.1145157,46811.30441,0.45190001,0.0830221,63.9,10.75388,1.81278,0.1515835,10.2,4.8
Iowa,2005,6657,18147,40,60723,5500,1153,224.479720953,611.932326294,1.348834135,2047.631379817,185.464693592,38.880143948,IA,2965524,8697,84370,847,,midwest,38.6,2.38,0.0239077,50261.76863,0.42199999,0.0404787,71.6,10.825,1.34932,0.1565836,7.5,4.3
Iowa,2006,6286,18160,55,60998,5044,1309,210.792113572,608.969898578,1.84434716,2045.48160096,169.143401345,43.895462403,IA,2982085,8521,84202,871,,midwest,37.8,2.38,0.0243338,48921.38985,0.42399999,0.0416248,72.3,10.79797,0.670547,0.1816891,7.3,3.7
Iowa,2007,6633,17176,39,57018,4939,1328,221.984534375,574.823814627,1.30520079,1908.203555099,165.291966723,44.443760237,IA,2988046,8970,79133,970,,midwest,38.0,2.37,0.0255848,50953.56466,0.426,0.0442655,72.0,10.83867,3.00079,0.1635638,7.4,3.7
Iowa,2008,6388,16598,77,52299,4376,1249,212.752139428,552.795868852,2.564482582,1741.816552902,145.742542601,41.597905784,IA,3002555,8651,73273,937,,midwest,38.2,2.38,0.0281347,49668.19164,0.428,0.0457322,72.4,10.81312,2.99745,0.1592141,7.3,4.2
Iowa,2009,6356,16419,38,49757,3904,1201,211.313307552,545.870546994,1.263358352,1654.234777197,129.793447559,39.928773186,IA,3007856,8485,70080,890,,midwest,38.0,2.37,0.0282577,48412.82321,0.43099999,0.0483281,72.3,10.78752,1.32985,0.1491655,7.7,6.4
Iowa,2010,6258,16746,38,48194,3800,1012,205.166739777,549.012819479,1.245819129,1580.026503163,124.581912936,33.178130498,IA,3050202,8191,68740,883,,midwest,38.2,2.41,0.035245,49030.11597,0.42699999,0.0561817,71.2,10.80019,3.6067,0.1569295,8.2,6.0
Iowa,2011,6149,17573,44,50472,3998,824,200.679025501,573.513175334,1.435985871,1647.206338442,130.478898024,26.892099043,IA,3064097,7883,72043,866,,midwest,38.1,2.44,0.0326094,49390.33321,0.43399999,0.0566191,70.0,10.80751,0.979653,0.1437147,8.1,5.5
Iowa,2012,6255,17201,49,49116,4040,962,203.412054286,559.375019309,1.593475725,1597.248034903,131.380447533,31.284156071,IA,3075039,8167,70357,901,,midwest,38.0,2.42,0.0338766,51152.16004,0.43279999,0.0593723,69.2,10.84256,1.30116,0.1227271,8.8,5.0
Iowa,2013,6332,15918,41,47803,4255,937,204.763963612,514.755649522,1.325856366,1545.851508614,137.598020399,30.300668652,IA,3092341,8443,67976,873,1133.0,midwest,38.0,2.42,0.037875,50684.73199,0.4429,0.0617229,69.6,10.83338,0.970743,0.11901,8.1,4.7
Iowa,2014,6227,14363,60,46594,4143,1047,200.25849973,461.909881424,1.929582461,1498.449419694,133.237668923,33.671213942,IA,3109481,8484,65100,829,1150.0,midwest,38.2,2.42,0.0361448,53013.93063,0.44330001,0.063175,70.3,10.87831,1.28736,0.1111625,7.9,4.2
Iowa,2015,6291,14977,73,45328,4383,1050,201.505638859,479.724996533,2.338246962,1451.891209377,140.390910049,33.632319314,IA,3121997,8619,64688,877,1205.0,midwest,38.1,2.42,0.0393326,53859.81869,0.4393,0.0643127,70.0,10.89414,1.92068,0.1194881,7.7,3.8
Kansas,2005,7707,19028,101,76222,9338,1795,280.440962211,692.387521596,3.675170259,2773.552747062,339.789503714,65.316144695,KS,2748172,10701,104588,1098,,midwest,36.1,2.48,0.0660046,45916.50879,0.43800002,0.1031626,70.9,10.73458,1.09278,0.1438384,8.4,5.0
Kansas,2006,8678,20086,125,75450,8724,1878,313.956748641,726.680715972,4.522308548,2729.665439614,315.620958187,67.943163626,KS,2764075,11960,104260,1279,,midwest,36.3,2.46,0.0679078,46633.75901,0.44100001,0.1056267,70.5,10.75008,0.0,0.1506698,8.6,4.4
Kansas,2007,9315,20461,106,73900,8600,2022,335.555117675,737.068519887,3.818447931,2662.106623314,309.79860569,72.838695431,KS,2775997,12730,102961,1287,,midwest,36.3,2.47,0.0696524,48871.51547,0.44400001,0.1084673,70.8,10.79695,0.718448,0.135399,7.7,4.2
Kansas,2008,8534,19651,113,67826,7405,1681,304.553600934,701.286947733,4.032640837,2420.512366646,264.262879648,59.989993341,KS,2802134,11554,94882,1226,,midwest,36.2,2.45,0.0701073,49482.77954,0.442,0.1131252,71.0,10.80938,1.78435,0.1365274,7.7,4.6
Kansas,2009,8370,19473,125,65499,5958,1786,296.940449072,690.838872733,4.43459452,2323.692051823,211.37051321,63.361486504,KS,2818747,11460,90930,1179,,midwest,35.9,2.48,0.0698781,47282.23866,0.44400001,0.1164896,71.3,10.76389,1.41907,0.1427138,9.0,6.9
Kansas,2010,7821,19315,97,63774,6020,1538,273.543505869,675.552079767,3.392624993,2230.528518511,210.552602651,53.792342671,KS,2859143,10602,89109,1146,,midwest,36.2,2.52,0.0737954,47197.20718,0.44499999,0.1348312,69.8,10.76209,1.74876,0.1493736,9.5,7.1
Kansas,2011,7528,18712,111,63259,6684,1448,262.26437838,651.898385792,3.867075717,2203.849935166,232.86066752,50.446176925,KS,2870386,10209,88655,1122,,midwest,36.3,2.53,0.0751421,48258.63237,0.44420001,0.1374974,69.0,10.78433,3.13454,0.1370203,9.2,6.5
Kansas,2012,7609,18874,85,65413,6779,1493,263.707121167,654.121199225,2.945867433,2267.035604794,234.941592113,51.743295032,KS,2885398,10292,91066,1105,,midwest,36.0,2.52,0.0749114,48677.3934,0.44960001,0.1412978,68.3,10.79297,2.77209,0.1211814,9.3,5.7
Kansas,2013,7177,17476,117,61557,6671,1339,247.841616188,603.494508083,4.040332882,2125.733087322,230.368039793,46.239365205,KS,2895801,9928,85704,1003,1295.0,midwest,36.0,2.53,0.0754489,48551.48207,0.4589,0.144589,68.1,10.79038,1.38219,0.1291657,9.6,5.3
Kansas,2014,7299,15921,92,57169,6939,1361,251.472261738,548.525808896,3.169673665,1969.642105945,239.069190875,46.890498455,KS,2902507,10235,80029,1066,1483.0,midwest,36.2,2.55,0.0771891,49295.10179,0.45969999,0.1476478,68.0,10.80558,0.6887,0.1240853,9.2,4.5
Kansas,2015,7850,15619,126,57435,7005,1823,270.063759129,537.340873101,4.334781357,1975.937835107,240.993201618,62.716717566,KS,2906721,11483,80059,1226,1684.0,midwest,36.2,2.55,0.077399,49776.58641,0.4596,0.1512467,67.6,10.8153,0.686898,0.1201009,8.4,4.2
Kentucky,2005,5833,26458,190,70354,8796,3690,139.79266684,634.087841465,4.553507063,1686.091768026,210.8034112,88.433900333,KY,4172608,11134,105608,1421,,south,37.5,2.45,0.0804047,41591.45431,0.45500001,0.0193148,62.4,10.63565,3.34709,0.4639337,13.4,5.9
Kentucky,2006,6026,27867,173,72197,9364,3850,143.268996218,662.541838303,4.113099294,1716.493813471,222.630414967,91.534290647,KY,4206074,11361,109428,1312,,south,37.3,2.48,0.0829557,41210.97981,0.46000001,0.0223405,62.5,10.62646,6.39926,0.432358,13.1,5.7
Kentucky,2007,6690,27820,206,71489,8678,4068,157.728186003,655.904055996,4.85680214,1685.47537955,204.598684325,95.910053911,KY,4241474,12329,107987,1365,,south,37.4,2.49,0.0855861,40521.17678,0.465,0.0240493,62.1,10.60958,9.16209,0.4361563,13.2,5.4
Kentucky,2008,6952,29556,201,77279,7657,4080,162.839096843,692.300395035,4.708092414,1810.132704963,179.352555311,95.56724901,KY,4269245,12690,114492,1457,,south,37.8,2.46,0.0845687,40323.51191,0.46700001,0.0262508,61.4,10.60469,6.55854,0.4066741,13.1,6.4
Kentucky,2009,5643,29880,184,72938,6096,3642,130.803249706,692.610508811,4.265071406,1690.683577366,141.303670071,84.420598162,KY,4314113,11000,108914,1531,,south,37.7,2.47,0.0858862,38250.0444,0.46399999,0.0300381,61.9,10.5519,9.50369,0.3747919,14.4,10.3
Kentucky,2010,5230,30443,188,74488,6239,3748,120.306687741,700.28613669,4.324599865,1713.461674269,143.51690723,86.215959016,KY,4347223,10604,111170,1438,,south,38.0,2.51,0.0895808,39584.38495,0.46599999,0.0348844,61.3,10.58619,7.82281,0.3733692,14.5,10.2
Kentucky,2011,5110,32750,151,79586,6701,3705,117.01895249,749.97469551,3.457898596,1822.518660057,153.452837698,84.844465553,KY,4366814,10465,119037,1499,,south,38.2,2.54,0.0927345,39854.07749,0.4709,0.0349659,61.0,10.59298,8.69693,0.330946,14.7,9.4
Kentucky,2012,4792,29877,201,76199,6724,3547,109.41313734,682.165338959,4.589323999,1739.810444936,153.525445632,80.986727492,KY,4379730,9852,112800,1312,,south,38.4,2.49,0.0916373,40247.77493,0.46669999,0.0356447,60.8,10.60281,7.30524,0.3201621,14.8,8.2
Kentucky,2013,4215,26331,172,72048,6069,3247,95.804534202,598.488538573,3.909461419,1637.609746196,137.944891595,73.802449005,KY,4399583,9280,104448,951,1646.0,south,38.5,2.5,0.0929921,40813.98209,0.47209999,0.0380003,60.3,10.61678,3.41274,0.2913335,14.5,8.0
Kentucky,2014,4432,23426,164,70108,6375,3343,100.43926314,530.886773087,3.716615333,1588.807730197,144.472089919,75.760030839,KY,4412617,9495,99909,1098,1556.0,south,38.5,2.5,0.0928995,40728.36266,0.47040001,0.0385165,58.6,10.61468,4.30502,0.2964647,14.5,6.5
Kentucky,2015,4710,22526,219,67143,7876,3314,106.450035947,509.106902279,4.949587659,1517.489334091,178.004348857,74.89923973,KY,4424611,9887,97545,1165,1644.0,south,38.8,2.5,0.094402,40830.71925,0.4781,0.0387798,57.5,10.61719,2.93779,0.2642314,14.0,5.3
Louisiana,2005,19681,39382,450,112840,14389,5337,436.644213616,873.732148804,9.983735386,2503.477113174,319.235485479,118.407101675,LA,4507331,26889,166611,1421,,south,35.4,2.62,0.5224057,55930.77252,0.472,0.0453036,62.9,10.93187,8.30305,0.3296528,16.1,7.2
Louisiana,2006,22853,46703,555,112605,15667,5928,532.981262046,1089.214714975,12.943797332,2626.191529019,365.388239289,138.253748804,LA,4287768,30923,174975,1587,,south,35.6,2.66,0.5023951,56750.51442,0.47499999,0.0458429,62.2,10.94642,11.3883,0.3597569,14.4,4.5
Louisiana,2007,23421,46932,625,118291,15293,6316,545.536620203,1093.169576848,14.557891961,2755.308156799,356.214146824,147.116233005,LA,4293204,31789,180516,1427,,south,35.7,2.61,0.5069566,54649.20793,0.47799999,0.0501912,61.7,10.90869,9.59873,0.3526728,14.6,4.3
Louisiana,2008,21578,45524,544,112091,13564,6241,489.208750529,1032.103955839,12.333374747,2541.287332264,307.518189461,141.493734918,LA,4410796,29613,171179,1250,,south,35.9,2.64,0.5156987,53340.97092,0.477,0.0548345,62.2,10.88446,8.84194,0.350095,13.4,4.9
Louisiana,2009,20848,46928,529,114102,11589,6150,464.106128213,1044.684016922,11.776292298,2540.072785946,257.987620868,136.907745995,LA,4492076,28878,172619,1351,,south,35.6,2.59,0.5211478,53130.68966,0.47299999,0.0587569,60.9,10.88051,9.79503,0.3009928,13.3,6.8
Louisiana,2010,18214,45437,500,110260,9970,5297,400.717833616,999.63853113,11.000269947,2425.77952863,219.345382736,116.536859815,LA,4545343,25241,165667,1230,,south,35.9,2.61,0.5312134,54432.13634,0.47499999,0.0707074,60.7,10.90471,12.1033,0.3015621,14.5,8.0
